id,key,label,description,weight,category,sort_order,is_active,created_at,assessment_type,department_id
5b02b749-e4c6-4dee-bdf5-eeaff0cb1d7f,tc655,Self-learning,"Number of course (internal and external) ",3.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
e4cbbfe8-436a-41ca-8017-eec389e38945,tc803,"% Tham dự và đạt kết quả tốt.","Tham gia các chương trình đào tạo của công ty và của hãng bay đang phục vụ.  Tự phát triển năng lực bản thân.",5.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
d72b8556-da3e-45d9-8deb-ef000281c6dd,tc1258,"Timeliness Accuracy","3. RCC Output VAT, check VAT invoices of Aviation + WWA (ACL, ISC, VAC, TG, A20 + WWA)",8.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
5754501b-68ef-4d81-be77-ef5b2ca02dd7,tc717,"3)Complaints from Internal",,4.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
55068c35-d458-4c20-baa3-df2bc20d223a,h2023.109,"Reduce 50% falalty cases","Reduce 50% falalty cases ",4.0,"1. Fleet – incident & accident",0,t,"2025-12-13 17:47:22.51+00",kpi,
4235154d-43d9-4670-8bfa-df3582572a7d,tc5273,"Technology Solutons","ITL Log DT",10.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
e42c5cb4-56d0-4844-9597-e09fa9711747,tc683,"Establish relationships with other stations: Good communicate with the customers/stations...to improve the services",,3.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
29be38c5-534b-48e5-a2be-48d9c073ce32,tc686,"Timeliness Accuracy","1. Check and approve daily payments ACL/VAC/ISC/NSAS  Create a working capital support interest spreadsheet and reconcile within group ACL/VAC/ISC/NSAS",3.0,"Tài chính & Kế toán",0,t,"2025-12-18 07:42:03.307+00",kpi,
8b690305-7f4f-4f2a-b793-490345075951,tc5207,"Learn and apply new technologies","Research and apply new technology ",5.0,"Phát triển nhân viên",0,t,"2025-12-18 07:48:14.057+00",kpi,
72b2f5c0-3895-41ff-8847-490682d3d4b2,tc1054,"Number of initiatives for work improvement and efficiency","Initiative  ",5.0,"Sáng tạo",0,t,"2025-12-18 07:42:03.307+00",kpi,
08edd440-a0d3-435b-b992-492080a4ff1c,tc753,"""Motivate, inspire staff (with Heads, Line managers) by many activities to motivate and engage staff, attract & maintain potentials ""","-TO rate  20% reduced vs last year ",4.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
0c6d04f1-2830-483c-85b5-4946cc84001b,tc919,Case/năm,"Đề xuất giảm chi phí, cải tiến quy trình có hiệu quả (nếu có) trong quá trình giám sát tại hiện trường",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
67802dcd-b77a-4cb5-bed3-49556cd3e549,tc1507,"Sales target NZSGN","Sales target for NZSGN (Jan-Jun 24) ",20.0,"Kinh doanh & Marketing - Kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
369507ad-d516-469c-ad62-49bd1cc49ab8,h2023.107,"100% main sites are conducted quaterly emergency evacuation practise and yearly training and fire drill are done","100% main sites are conducted quaterly emergency evacuation practise and yearly training and fire drill are done ",4.0,"Internal & External training",0,t,"2025-12-13 17:47:22.51+00",kpi,
d68d27db-8700-49d7-b428-49e4471ce48c,h2023.257,"Problem/Incident Management","Manage performance stability / Manage system down time (up time 99%) – including branches ",5.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-13 17:52:05.707+00",kpi,
d53ff877-2c8a-4b60-8f63-4a9465326a85,tc1408,"Report (on time submission & accuracy","-Always be accurate when submit report. - Keep submission report to supervisors on time ",10.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
b661c2dc-07be-4529-a672-4ac107f7d54b,h2023.060,"- Support workshop, seminar for Recruitment team and other activities related to training of HRD. - Support HRBP to classify staff level",,5.0,"Nhân sự - Đào tạo & Phát triển",0,t,"2025-12-13 17:47:22.51+00",kpi,
d65135ee-4310-4516-add5-4acefe49ada2,tc5029,"Account Setting Supplier Portal: Language (Vietnamese), Responsive (Mobile)",,2.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
979c6f07-6452-4201-9ec4-4b04551f38ff,tc5339,"Phát triển Booking Core",,15.0,"Công nghệ thông tin & truyền thông - Phát triển ứng dụng",0,t,"2025-12-18 07:48:14.057+00",kpi,
a25a0578-bdfe-4090-94db-4b17535ae88e,tc1244,"Handling Performance (%) of Total Shipment",,7.0,"Dịch vụ khách hàng",0,t,"2025-12-18 07:42:03.307+00",kpi,
b6254c14-ee04-4e30-9dfb-2c7fa9f29035,tc5301,"Tối ưu công việc, sản phẩm",,10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
545df30c-440a-4e06-9fae-2cb03da12ef0,tc5358,eBMS," Develop Web and Mobile eBMS platforms for the eBMS (Sowatco)",20.0,"Công nghệ thông tin & truyền thông",0,t,"2025-12-18 07:48:14.057+00",kpi,
a5768704-6366-430d-8555-eabc6b2481b9,h2023.249,"Tuân thủ các quy định, quy trình của Hành chánh","Số lần vi phạm ảnh hưởng đến chất lượng và hình ảnh phục vụ của Bộ phận Hành chánh ",5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-13 17:47:22.51+00",kpi,
cbe7f242-5e8e-4a81-b7bc-eb5c34343d23,tc664,"Operation Performance","Number of Case (Big Problems/ Unsolved Issue)",3.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
8a2d54b9-d04f-490e-863a-ec0257795d5f,tc5296,"Đúng dealine, ít lỗi","Phối hợp với các bộ phận Product (PA, QC) hiện thực chức năng đúng nghiệp vụ, đúng hạn, ít lỗi, đảm bảo chất lượng.",10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
b7a90903-9070-4906-8e49-e0b4361586b7,tc5044,"Training & Compliance",""" - Team working hours 8AM  - Training about Company/IT processes and policies"" ",2.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:48:14.057+00",kpi,
c4450ef1-bc50-47ae-8541-e0f9a6bf31b7,s9,"Giám sát","Khuyến khích NV phát huy kỹ năng và tiềm năng của mình thông qua môi trường ủy quyền, động viên  Sàng lọc, động viên, đánh giá NV hiệu quả    Nếu anh/chị  (JG5,6) không quản lý NV: - Phải quản lý tốt các mối quan hệ với Nhóm, BU, Phòng ban - có mạng lưới quan hệ tốt (trong, ngoài) , giúp đạt mục tiêu: đối tác, Nhà cung cấp, khách hàng, Không khiếu nại phàn nàn, phản hồi tốt...",4.0,"Chỉ áp dụng đối với nhân viên có trách nhiệm quản lý",0,t,"2025-12-14 07:58:03.37+00",360,
703ae149-7c84-49cc-9c8b-f31cd10d3525,tc5123,"- Join & support all team to join all activities of ITL to motivate team & get engagement. - No violate or break Regulation - Convey DNA, ITL culture to all staff in BU.","Participating ITL activities: CSR, Town Hall, Trade Union activities, Fire-Fighting, First-Aid... as required. Follow up Regulation. Avoid any conflicts. Team work in working...",5.0,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:48:14.057+00",kpi,
e2c4e6d2-1622-4209-b667-f3d72ecca478,tc1193,"Irregularities handling: offload, not arrive, not scan","Number of complaints about irregularities handling process and slow/late handling of irregularities ",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
a5937b6d-676d-472b-83be-f3dbec765c5e,tc1432,"Trả lời mail trong ca làm việc",,10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
723b472d-05a8-4101-ac17-f3e1928ced8c,kpi028,"HRMS management - Accurately input personal data on HRMS without any mistake information",,5.0,"Nhân sự - Quản lý hiệu quả công việc",0,t,"2026-02-06 07:54:58.007+00",kpi,
7af55f00-7a7c-4171-8c57-f41340d5a0bd,tc914,"Time and Productivity management","Pecentage of time saving ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
ce89f687-1349-4d15-965f-4b6ac601a055,l2024.065,"Ensure calculating and payment according with the SOP. Keep documents fully and carefully. Ensure all newcomer have fully private documents","100% control according with SOP ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-13 17:53:05.38+00",kpi,
14783fc5-4bff-4449-8364-4b7b9492988a,h2023.135,"Soft Skill"," Self Learning ",5.0,"Phát triển bản thân",0,t,"2025-12-13 17:47:22.51+00",kpi,
d30ae115-5712-446a-9815-4bb4350f68b8,tc1159,"Customer supports & customer orientation","Create customer’s satisfaction on service value provided to them as well as in dealing with trouble situations. This is reflected in the number of complaints from customers per month ",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
3c241f3e-5c00-4b3e-a210-4bc73c635fa1,l2024.048,"- Understanding business of ITLBD and job analyst/ Job requirement, Communication effective with internal customer","- 95% of internal customer are satisfied with consultancy  ",5.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-13 17:53:05.38+00",kpi,
aacb847d-e869-4f05-995a-4bf50b6042d6,tc1188,"Customer Centric","3)Business Partner ",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
796e7f46-8f5f-4488-b4aa-6295d75965bb,tc1325,"Gửi điện FWB, FHL Số lần sót điện trong tháng",,10.0,"Vận hành",0,t,"2025-12-18 07:42:03.307+00",kpi,
e2e0f02f-2e57-4091-b2af-4c39ded0c085,tc603,"Tham gia các hoạt động chung của công ty","Tinh thần, thái độ tích cực khi tham gia các hoạt động chung của công ty ",2.0,"Phát triển bản thân",0,t,"2025-12-18 07:42:03.307+00",kpi,
9e803940-a319-4d83-a7e1-4c41f6b4a700,tc1426,"Customer Satisfaction","Customer ratings of IT support services. Or qty of complain by user",10.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-18 07:42:03.307+00",kpi,
e3ac9a5d-67cd-47f4-886f-4ca6d8139da0,h2023.045,"Admin Leader • Supervise all administrative activities in the ITL building (52 and 50/01): Lockers, WC, Meeting room, Uniform…","Accuracy Timeliness Compliance Organizational Capability",10.0,"Nhân sự",0,t,"2025-12-13 17:47:22.51+00",kpi,
fff20035-c914-4ec2-8bf4-4cc67e2308ab,tc613,"Ensure employee data in HRMS with high accuracy: results coming from daily process for Job Offer (MRF) /IPA/payroll (timesheet)/ other tools required HR information through monthly report export from HRMS.",""" 100% execution in C&B as policy and satisfy staff requirements.  No mistakes in data and lateness of Reports"" ",2.0,"Chất lượng dữ liệu",0,t,"2025-12-18 07:42:03.307+00",kpi,
0953cd6a-a854-451e-abf3-4d089be78238,tc5360,eFMS,eFMS,20.0,"Công nghệ thông tin & truyền thông",0,t,"2025-12-18 07:48:14.057+00",kpi,
5a0cadd5-a076-4975-97c0-50e04278b360,h2023.244,"Thái độ và cung cách phục vụ khách hàng bên ngoài","Số lần khách hàng complain trên email về cung cách phục vụ, và giải đáp các khúc mắc của khách hàng ",5.0,"Dịch vụ khách hàng bên ngoài",0,t,"2025-12-13 17:47:22.51+00",kpi,
83781f7d-07a4-4b3f-8b7c-5123e83403d3,tc923,Initiative,"Number of initiatives for work improvement and efficiency ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
a4884a23-319c-49d5-a26a-bbbbefb82d05,h2023.031,"% of (preferred) suppliers not used in last 12 months","Triển khai kế hoạch Mua hàng cho ITL Group ở 3 miền Nam Trung Bắc",10.0,"Thu mua, Cung ứng & Thuê ngoài - Thu mua",0,t,"2025-12-13 17:47:22.51+00",kpi,
81fbc81d-2d61-4c30-9782-efb9f427cdd4,tc1162,"Manage booking","Number of failure to monitor booking and update quanlity ",5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
3a4b0c98-3eb7-4ebd-8b33-f43eda024aca,tc826,"Company activities (townhall, ITL Arena, ITL SOS,..)","- Number of attendances  - Actively contribute opinions during the courses.",5.0,"Internal training",0,t,"2025-12-18 07:42:03.307+00",kpi,
26ff8e2e-421c-437c-8130-f4489743cbd4,tc5240,"Project Management","Basing each type of project to apply project management styl: Prefer to apply Scrum Agile framework to control Changes/Risks",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:48:14.057+00",kpi,
ef6ffddb-5ba5-4e0e-823b-f46762aae06e,tc1396,"Sales target NZ DAD","MGP Target NZ DAD ",10.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
19727eae-effb-49e6-82ad-f499b0c6b1dd,tc1347,"Hoàn thành tất cả công việc trong ca trực một cách hiệu quả nhất",,10.0,"Tối ưu hóa hoạt động",0,t,"2025-12-18 07:42:03.307+00",kpi,
d3da8700-f5dd-4971-9e05-f49ad849eab9,h2023.096,"Internal communications & social content planning","Planning for social and internal communications to ensure the content posts on social and internal channels timely as per the plan aligned with Line Manager and Head of Marketing",7.0,"Kinh doanh & Marketing - Marketing",0,t,"2025-12-13 17:47:22.51+00",kpi,
0efd93a6-e08f-4238-8e85-f4cf6638e940,tc948,SELF-LEARNING,"- Searching solutions by myself if any difficult arising before asking for any support ",5.0,"Self learning attendance",0,t,"2025-12-18 07:42:03.307+00",kpi,
585fc418-2d40-4b3c-832f-f4eef33375e4,h2023.105,"100% technician & SHE coordinators are coached on SHE roles.","100% technician & SHE coordinators are coached on SHE roles. ",3.0,Coaching,0,t,"2025-12-13 17:47:22.51+00",kpi,
75466a11-1264-4e10-a823-f5a50e5b23d6,h2023.266,"Dịch vụ chuyển phát/ giao nhận chứng từ","Số lần bị end user phàn nàn về việc mất hóa đơn, HĐ, chứng từ ",5.0,"Hành chánh",0,t,"2025-12-13 17:52:05.707+00",kpi,
c4d38fec-7d2c-42e5-ac8d-f5d6ba32f219,h2023.225,"Follow up the plan tightly  to make sure the activities and contents to take place as per timeline algined","Searching for the industry contents and videos with the internal communication and digital activities to make sure the contents and the activities to take place as per the timeline agreed ",3.0,"Kinh doanh & Marketing - Marketing",0,t,"2025-12-13 17:47:22.51+00",kpi,
24b98f4f-e47e-42bf-a337-f6a45bbe1bf7,h2023.038,"Number of complaints (one compliment/successful advice minus 1)","Customer service (internal)",5.0,"Dịch vụ khách hàng nội bộ",0,t,"2025-12-13 17:47:22.51+00",kpi,
33a97825-c817-4b65-855a-fa3aee6d18ee,tc721,"2)Airline Principles ( Station & GHA )",,4.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
1404f063-9026-4420-95ae-fbda9f3b0168,tc1484,"Ability to work independently","* Escalated cases to manager from customer *Efficiency when dealing with raising problems independently",15.0,"Kinh doanh & Marketing - Phát triển kinh doanh",0,t,"2025-12-18 07:42:03.307+00",kpi,
8e716d1e-d0e9-4534-aa37-fc38e58c18dd,tc1151,"Problem Solving (Total number of issue - solved successfully)",,5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
93092280-f5f3-4128-9a6f-ddb195693130,l2024.069,"""Satisfying & reducing Head BU and other Dept complaints about HRBP quality:  1. Get feedbacks from all staff, discuss to Head BU, find out solution and settle all HR issues 2. Quick response to all HR issues (after discuss to Head BU the best solutions","No mistakes & complaints being repeated  ",10.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-13 17:53:05.38+00",kpi,
1229aa18-6ba1-4619-bbbe-de08741eca38,h2023.195,"Software Development  Life Circle Management  for TechHub model","Communication, Requirement gathering, Feasibility study, system analysis, software design, coding, testing, integration, implementation, operation and maintenance, improvement ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-13 17:47:22.51+00",kpi,
695d437d-257f-4f7f-82a7-e01e33d30823,tc1134,"3)Business Partner - 3)Business Partner",,5.0,"Dịch vụ khách hàng bên ngoài",0,t,"2025-12-18 07:42:03.307+00",kpi,
5e915e1c-ed84-4647-a6bc-e05b623ad735,tc5111,"- Support via ticket system with  99% responsive.  - Also get the feedback/complaints for improvement",,5.0,"Customer requirement",0,t,"2025-12-18 07:48:14.057+00",kpi,
621c7745-2c41-4317-9210-0528e3c4ea4a,tc1195,"Responsible for accurate invoicing by matching the bookings to the correct rates and conditions, and deal with customer rate disputes.",,5.0,"Dịch vụ khách hàng xuất sắc",0,t,"2025-12-18 07:42:03.307+00",kpi,
94d056b2-1f1d-426d-9222-05460a137fbd,tc1048,"Network handle","Signal down too long, fault by personally.  excluded ISP error & nature disaster ",5.0,"Công nghệ thông tin & truyền thông",0,t,"2025-12-18 07:42:03.307+00",kpi,
3873c562-33b0-4c00-a2de-055b05e5f9bc,h2023.028,"Kiểm soát báo cáo","Kiểm soát các báo cáo, sử dụng file chung / phần mềm Phòng Mua hàng ",5.0,"Tối ưu hóa hoạt động",0,t,"2025-12-13 17:47:22.51+00",kpi,
fb35ef8c-2d9b-4862-9d4e-05fd5e28e1f3,h2023.110,"Reduce 50% breaching cases compared with the total of incident & accident in 2022","Reduce 50% breaching cases compared with the total of incident & accident in 2022 ",4.0,"2. Fleet – speed limit and 4h & 10h rules (GPS)",0,t,"2025-12-13 17:47:22.51+00",kpi,
67b7100e-e05f-447d-b64c-51fa40bb3110,tc626,"""Participating ITL activities: CSR, Town Hall, Trade Union activities, Fire-Fighting, First-Aid... as required. Follow up Regulation. Avoid any conflicts. Team work in working...""","""- Join & support all team to join all activities of ITL to motivate team & get engagement. - No violate or break Regulation - Convey DNA, ITL culture to all staff in BU."" ",2.5,"Tuân thủ nội quy, quy định, chính sách và quy trình làm việc cty/tập đoàn",0,t,"2025-12-18 07:42:03.307+00",kpi,
